0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=HIGH,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=HIGH,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=MEDIUM,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=LOW,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=HIGH,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
